6.15465,0.32405
6.11619,0.33982
6.80685,0.39701
6.36376,0.35567
6.17171,0.33395
5.97578,0.39454
6.81115,0.37955
6.45486,0.39268
6.98305,0.43418
6.85219,0.34027
6.38628,0.43187
7.12399,0.39654
6.23937,0.33742
6.27676,0.36506
5.87932,0.33021
6.15656,0.34472
6.14509,0.33564
6.41803,0.33646
6.11422,0.34383
6.26785,0.35700
